Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
1310;391;124;79;147,26;120,65;1,79;[2, 6, 1, 2, 5, 3, 2, 7, 4, 1]
1311;392;124;71;146,92;120,62;1,79;[2, 6, 1, 2, 5, 3, 2, 7, 4, 1]
1312;393;127;69;146,21;120,70;1,79;[2, 6, 1, 2, 5, 3, 2, 7, 4, 1]
1313;393;132;73;145,65;120,71;1,79;[2, 0, 4, 2, 4, 2, 2, 0, 4, 1]
1314;390;134;75;147,97;120,81;1,79;[2, 0, 4, 2, 4, 2, 2, 0, 4, 1]
1315;389;131;86;148,18;120,76;1,81;[4, 7, 4, 6, 4, 7, 3, 0, 2, 4]
1316;388;132;69;149,14;120,85;1,80;[6, 1, 4, 4, 1, 7, 0, 0, 4, 2]
1317;389;135;71;146,56;120,75;1,81;[7, 2, 5, 6, 6, 0, 7, 2, 1, 4]
1318;389;133;84;146,16;120,72;1,81;[2, 1, 4, 4, 4, 7, 0, 2, 4, 2]
1319;387;137;67;147,05;120,99;1,81;[2, 1, 4, 4, 4, 7, 0, 2, 4, 2]
1320;391;138;78;144,15;120,99;1,81;[6, 5, 5, 0, 2, 0, 2, 0, 2, 4]
1321;391;134;75;145,32;121,28;1,81;[6, 5, 1, 2, 2, 3, 7, 7, 4, 2]
1322;389;134;79;146,76;121,55;1,81;[6, 1, 4, 4, 1, 7, 0, 0, 4, 2]
1323;382;135;76;150,72;121,55;1,78;[6, 1, 4, 6, 6, 6, 3, 0, 2, 4]
1324;380;134;83;152,41;121,49;1,78;[0, 3, 6, 6, 1, 0, 5, 0, 2, 1]
1325;383;134;75;149,92;121,48;1,78;[3, 6, 1, 2, 2, 3, 7, 1, 4, 1]
1326;388;138;85;144,90;121,53;1,79;[6, 1, 4, 6, 6, 6, 3, 0, 2, 4]
1327;384;133;75;147,72;121,45;1,79;[2, 7, 0, 4, 6, 7, 2, 0, 4, 1]
1328;387;129;70;145,74;121,43;1,78;[2, 7, 0, 4, 6, 7, 2, 0, 4, 1]
1329;386;132;79;146,34;121,43;1,78;[2, 7, 0, 4, 6, 7, 2, 0, 4, 1]
1330;385;138;73;144,63;122,48;1,73;[7, 6, 5, 6, 3, 6, 7, 7, 2, 2]
1331;385;142;82;143,48;122,50;1,72;[2, 7, 0, 4, 6, 7, 2, 0, 4, 1]
1332;384;136;74;145,32;122,53;1,73;[2, 7, 0, 4, 6, 7, 2, 0, 4, 1]
1333;385;132;69;144,85;122,48;1,72;[2, 7, 0, 4, 6, 7, 2, 0, 4, 1]
1334;386;133;77;143,11;122,58;1,72;[6, 1, 6, 2, 2, 3, 7, 3, 4, 1]
1335;386;135;72;143,53;122,55;1,72;[2, 6, 2, 4, 6, 2, 3, 7, 4, 2]
1336;388;137;70;142,60;122,55;1,72;[6, 5, 1, 2, 6, 3, 3, 7, 4, 2]
1337;389;141;66;141,17;122,57;1,73;[6, 5, 5, 0, 2, 0, 2, 0, 2, 4]
1338;384;143;72;144,14;123,08;1,70;[6, 4, 4, 6, 4, 7, 3, 0, 2, 4]
1339;383;139;68;145,14;123,04;1,70;[2, 0, 0, 4, 6, 3, 3, 7, 4, 2]
1340;385;138;71;143,96;123,02;1,70;[2, 0, 4, 5, 2, 3, 2, 0, 4, 4]
1341;384;141;72;144,05;123,10;1,71;[2, 0, 4, 5, 2, 3, 2, 0, 4, 4]
1342;380;140;57;146,54;123,19;1,73;[1, 7, 0, 2, 2, 2, 2, 0, 4, 1]
1343;378;144;61;147,63;123,18;1,74;[2, 0, 4, 5, 2, 3, 2, 0, 4, 4]
1344;376;145;57;149,12;123,11;1,74;[2, 0, 4, 2, 4, 3, 2, 1, 4, 1]
1345;377;137;67;150,60;123,11;1,74;[2, 0, 4, 2, 4, 3, 2, 1, 4, 1]
1346;375;139;55;152,01;123,11;1,74;[2, 0, 4, 2, 4, 3, 2, 1, 4, 1]
1347;376;138;69;151,24;123,08;1,75;[6, 0, 5, 6, 2, 3, 2, 2, 2, 5]
1348;375;140;56;152,89;123,06;1,75;[6, 7, 5, 0, 0, 3, 7, 0, 4, 1]
1349;373;141;70;152,49;122,90;1,77;[2, 0, 4, 2, 4, 3, 2, 1, 4, 1]
1350;375;141;69;151,12;123,14;1,77;[0, 3, 1, 3, 7, 6, 5, 5, 1, 1]
1351;373;148;63;151,15;123,09;1,76;[6, 1, 6, 2, 2, 3, 7, 3, 4, 1]
1352;369;144;63;154,81;123,14;1,75;[7, 7, 0, 6, 7, 4, 3, 2, 2, 1]
1353;370;140;69;154,38;123,11;1,76;[7, 7, 0, 6, 7, 4, 3, 2, 2, 1]
1354;368;136;68;156,58;123,26;1,74;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1355;366;139;66;158,52;123,20;1,75;[4, 6, 1, 2, 4, 3, 2, 2, 2, 7]
1356;361;142;70;161,16;123,29;1,73;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1357;359;143;72;162,75;123,24;1,74;[2, 0, 0, 4, 0, 0, 2, 0, 4, 4]
1358;359;148;69;162,16;123,26;1,75;[7, 7, 0, 6, 7, 4, 3, 2, 2, 1]
1359;362;152;62;159,68;123,26;1,75;[6, 1, 6, 2, 2, 3, 6, 0, 4, 1]
1360;360;158;63;159,93;123,17;1,75;[0, 7, 7, 6, 3, 0, 0, 4, 5, 1]
1361;359;165;67;160,25;123,11;1,76;[6, 1, 6, 2, 2, 3, 7, 3, 4, 1]
1362;357;171;68;161,13;123,23;1,77;[6, 1, 6, 2, 2, 3, 6, 0, 4, 1]
1363;361;168;70;157,81;123,27;1,78;[6, 1, 6, 2, 2, 3, 6, 0, 4, 1]
1364;361;168;66;158,00;123,22;1,78;[0, 3, 1, 3, 7, 6, 5, 5, 1, 1]
1365;364;172;70;154,24;123,16;1,79;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1366;361;171;72;156,53;123,21;1,77;[3, 6, 1, 2, 2, 3, 7, 6, 4, 1]
1367;361;178;67;154,99;123,17;1,77;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1368;359;175;62;157,08;123,08;1,78;[7, 7, 0, 6, 7, 4, 3, 2, 2, 1]
1369;357;172;62;159,18;123,04;1,79;[7, 7, 0, 6, 7, 4, 3, 2, 2, 1]
1370;360;177;66;156,58;123,04;1,79;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1371;360;172;67;156,75;123,11;1,79;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1372;361;172;68;155,76;123,05;1,80;[3, 5, 1, 7, 5, 7, 3, 2, 2, 6]
1373;362;169;80;153,80;123,01;1,81;[6, 4, 4, 6, 4, 3, 4, 2, 2, 1]
1374;361;166;73;155,40;123,28;1,79;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1375;362;167;75;154,25;123,33;1,79;[3, 6, 1, 2, 2, 3, 7, 6, 4, 1]
1376;362;171;67;155,15;123,33;1,79;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1377;362;172;72;155,12;123,47;1,78;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1378;363;168;72;155,39;123,47;1,78;[7, 0, 6, 2, 3, 0, 5, 5, 5, 3]
1379;364;169;66;154,24;123,54;1,78;[6, 4, 4, 6, 4, 3, 4, 2, 2, 1]
1380;365;167;64;154,17;123,53;1,78;[0, 2, 5, 1, 4, 7, 3, 2, 2, 6]
1381;365;168;59;154,05;123,46;1,79;[0, 3, 6, 3, 3, 0, 0, 4, 5, 1]
1382;366;173;58;152,33;123,46;1,80;[0, 3, 6, 3, 3, 0, 0, 4, 5, 1]
1383;364;177;70;153,37;123,40;1,78;[0, 3, 6, 3, 3, 0, 0, 4, 5, 1]
1384;362;179;69;154,64;123,36;1,78;[4, 1, 6, 6, 0, 0, 7, 4, 6, 2]
1385;363;175;75;154,09;123,37;1,78;[6, 0, 5, 6, 0, 4, 0, 1, 4, 0]
1386;360;172;74;156,54;123,30;1,79;[2, 0, 4, 7, 4, 3, 0, 2, 4, 1]
1387;359;171;72;158,55;123,27;1,79;[0, 2, 5, 1, 0, 4, 3, 2, 2, 1]
1388;363;170;64;154,23;123,22;1,80;[3, 6, 1, 2, 2, 3, 2, 1, 3, 1]
1389;363;174;62;154,40;123,20;1,80;[2, 0, 4, 7, 4, 3, 0, 2, 4, 1]
1390;363;176;65;153,52;123,56;1,80;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1391;363;172;71;153,55;123,54;1,82;[4, 6, 1, 4, 4, 6, 5, 0, 7, 7]
1392;362;167;63;155,40;123,50;1,82;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1393;366;171;63;151,19;123,47;1,82;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1394;362;167;71;154,87;123,58;1,83;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1395;358;167;75;156,74;123,77;1,83;[0, 2, 5, 1, 4, 7, 3, 2, 2, 6]
1396;356;166;80;158,57;123,82;1,84;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1397;355;164;79;160,09;124,02;1,83;[3, 6, 1, 2, 2, 3, 7, 7, 4, 3]
1398;355;161;79;160,63;124,13;1,83;[3, 6, 3, 1, 2, 3, 2, 1, 4, 1]
1399;356;164;72;159,90;124,15;1,83;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1400;356;166;70;160,47;124,24;1,84;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1401;355;167;75;160,26;124,17;1,85;[2, 0, 4, 7, 4, 3, 2, 7, 4, 1]
1402;352;163;68;163,09;124,09;1,86;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1403;352;162;72;164,76;124,09;1,86;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1404;352;158;67;165,47;124,35;1,85;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1405;354;162;65;163,38;124,33;1,86;[3, 6, 1, 2, 2, 3, 7, 7, 4, 3]
1406;357;164;70;161,15;124,33;1,86;[4, 0, 4, 2, 2, 3, 2, 1, 4, 7]
1407;357;168;57;161,45;124,31;1,87;[4, 0, 4, 2, 2, 3, 2, 1, 4, 7]
1408;358;161;66;161,46;124,50;1,86;[6, 1, 0, 2, 4, 3, 7, 7, 4, 1]
1409;359;158;68;160,95;124,47;1,85;[6, 1, 6, 2, 4, 2, 7, 7, 4, 3]
1410;357;158;67;162,07;124,93;1,86;[6, 0, 4, 4, 2, 3, 7, 7, 4, 3]
1411;356;156;62;163,05;124,87;1,87;[6, 0, 4, 4, 2, 0, 2, 7, 4, 4]
1412;361;161;60;158,24;124,87;1,87;[4, 0, 4, 2, 2, 3, 2, 1, 4, 7]
1413;362;167;59;155,83;124,83;1,85;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1414;361;168;58;157,73;124,97;1,85;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1415;363;162;64;157,26;124,95;1,85;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1416;364;155;60;156,07;124,94;1,87;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1417;362;150;71;158,51;124,89;1,85;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1418;361;149;70;159,99;124,85;1,83;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1419;360;150;73;161,91;124,83;1,84;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1420;361;152;65;160,73;124,80;1,82;[6, 0, 4, 2, 2, 3, 0, 1, 4, 1]
1421;358;152;71;163,02;124,70;1,82;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1422;355;147;77;166,06;124,63;1,82;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1423;355;139;79;168,08;124,60;1,82;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1424;354;146;70;167,13;124,50;1,84;[6, 1, 6, 2, 4, 2, 0, 7, 4, 1]
1425;357;146;82;164,50;124,47;1,85;[2, 6, 4, 2, 1, 0, 5, 0, 4, 1]
1426;360;146;76;161,86;124,46;1,84;[3, 1, 4, 2, 2, 3, 5, 1, 4, 6]
1427;357;147;72;163,93;124,82;1,84;[5, 4, 5, 7, 2, 6, 0, 7, 4, 0]
1428;361;150;77;159,10;124,76;1,86;[2, 0, 4, 7, 2, 3, 2, 1, 5, 1]
1429;360;150;73;160,40;124,86;1,87;[3, 6, 1, 2, 4, 3, 7, 7, 4, 3]
1430;358;150;70;162,18;124,80;1,87;[6, 0, 4, 2, 2, 3, 0, 7, 0, 1]
1431;361;148;70;160,61;124,80;1,87;[2, 0, 4, 7, 2, 3, 2, 1, 5, 1]
1432;362;145;55;161,48;124,80;1,87;[6, 0, 4, 2, 2, 3, 0, 7, 0, 1]
1433;360;149;66;161,43;124,68;1,88;[2, 0, 4, 7, 2, 3, 2, 1, 5, 1]
1434;358;145;77;162,43;125,12;1,86;[6, 0, 4, 4, 2, 3, 7, 7, 4, 3]
1435;356;144;75;165,08;125,10;1,85;[2, 0, 4, 7, 2, 3, 2, 1, 4, 1]
1436;356;139;79;166,06;125,04;1,85;[6, 0, 5, 6, 0, 0, 7, 3, 2, 2]
1437;358;141;87;164,37;125,01;1,85;[6, 1, 4, 4, 1, 7, 0, 0, 4, 2]
1438;357;147;74;164,20;124,94;1,85;[6, 5, 0, 1, 7, 6, 2, 2, 4, 7]
1439;358;150;75;161,44;124,86;1,85;[6, 0, 5, 6, 0, 0, 7, 3, 2, 2]
1440;356;150;71;163,18;124,82;1,85;[3, 1, 4, 2, 2, 3, 5, 1, 4, 6]
1441;358;151;74;162,25;124,82;1,85;[3, 1, 4, 2, 2, 3, 5, 1, 4, 6]
1442;358;150;68;163,23;124,86;1,86;[3, 1, 4, 2, 2, 3, 5, 1, 4, 6]
1443;358;149;62;164,92;124,86;1,86;[3, 1, 4, 2, 2, 3, 5, 1, 4, 6]
1444;359;150;70;165,21;124,86;1,86;[0, 6, 5, 6, 0, 0, 5, 5, 4, 3]
1445;357;147;82;166,08;124,76;1,84;[3, 1, 4, 2, 2, 3, 5, 1, 4, 6]
1446;360;146;86;162,89;124,72;1,84;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1447;361;151;77;160,50;124,64;1,85;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1448;359;150;80;162,33;124,73;1,83;[4, 1, 6, 7, 7, 7, 3, 0, 2, 7]
1449;358;158;76;162,46;124,67;1,84;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1450;357;160;71;164,16;124,65;1,83;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1451;356;163;73;165,72;125,02;1,81;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1452;357;159;69;165,97;125,01;1,82;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1453;358;160;61;165,52;124,98;1,82;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1454;357;160;74;166,86;124,93;1,83;[0, 1, 4, 2, 2, 3, 2, 1, 1, 1]
1455;359;155;76;164,64;124,84;1,84;[3, 6, 1, 2, 4, 2, 2, 1, 4, 1]
1456;360;159;79;164,40;124,84;1,84;[6, 2, 1, 2, 1, 0, 7, 3, 2, 2]
1457;359;161;67;165,39;124,98;1,84;[6, 2, 1, 2, 1, 0, 7, 3, 2, 2]
1458;364;165;69;160,65;124,98;1,84;[7, 6, 5, 6, 6, 6, 6, 0, 4, 7]
1459;366;167;66;159,00;124,95;1,85;[2, 0, 3, 7, 4, 2, 2, 3, 4, 1]
1460;363;164;66;162,24;124,87;1,85;[0, 6, 5, 6, 0, 0, 5, 5, 4, 3]
1461;362;160;60;162,70;124,79;1,87;[2, 0, 4, 7, 2, 3, 2, 1, 4, 1]
1462;365;164;57;160,21;124,79;1,87;[0, 6, 5, 6, 0, 0, 5, 5, 4, 3]
1463;368;163;63;157,07;124,75;1,87;[0, 7, 1, 3, 4, 2, 0, 0, 4, 2]
1464;367;156;65;159,89;124,76;1,87;[7, 6, 5, 6, 3, 1, 5, 5, 1, 1]
1465;366;146;58;163,17;124,75;1,87;[2, 0, 4, 5, 2, 4, 7, 4, 4, 1]
1466;365;150;65;163,19;124,81;1,88;[2, 0, 4, 5, 2, 5, 2, 1, 4, 1]
1467;366;148;64;163,13;124,89;1,88;[2, 0, 4, 5, 2, 5, 2, 1, 4, 1]
1468;364;150;73;165,26;125,02;1,88;[2, 0, 4, 5, 2, 5, 2, 1, 4, 1]
1469;364;145;73;166,09;125,27;1,87;[4, 7, 5, 6, 3, 6, 4, 0, 4, 7]
1470;364;146;73;164,85;125,50;1,88;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1471;361;139;76;167,27;125,77;1,86;[2, 0, 4, 5, 2, 5, 2, 1, 5, 1]
1472;361;139;85;168,04;125,74;1,86;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1473;364;139;88;166,08;125,74;1,86;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1474;369;138;80;161,40;125,73;1,85;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1475;370;137;78;161,23;125,70;1,86;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1476;372;137;74;159,82;125,68;1,86;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1477;375;139;86;156,41;125,66;1,85;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1478;372;138;81;158,65;125,61;1,84;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1479;377;139;74;154,59;125,61;1,85;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1480;380;141;72;151,29;125,58;1,84;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1481;379;138;73;153,58;125,55;1,84;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1482;377;134;78;156,42;125,62;1,85;[2, 0, 1, 7, 4, 0, 2, 5, 4, 1]
1483;377;142;76;154,88;125,62;1,85;[7, 6, 5, 6, 0, 3, 5, 1, 4, 1]
1484;378;146;76;153,48;125,60;1,85;[0, 2, 5, 1, 0, 4, 3, 2, 2, 1]
1485;377;142;71;154,62;125,55;1,84;[7, 6, 5, 6, 0, 6, 6, 0, 2, 4]
1486;376;148;70;154,38;125,51;1,83;[0, 2, 5, 1, 0, 4, 3, 2, 2, 1]
1487;377;147;81;153,66;125,45;1,84;[0, 2, 5, 1, 4, 7, 3, 2, 2, 6]
1488;376;144;88;154,62;125,70;1,84;[0, 2, 5, 1, 0, 4, 3, 2, 2, 1]
1489;377;137;69;155,87;125,70;1,84;[6, 0, 5, 2, 2, 3, 2, 1, 3, 1]
1490;382;139;73;150,45;125,87;1,83;[7, 0, 7, 2, 3, 3, 5, 5, 1, 5]
1491;381;137;69;151,85;126,12;1,82;[3, 1, 1, 2, 2, 4, 6, 4, 4, 1]
1492;377;141;66;153,71;126,04;1,82;[3, 1, 1, 2, 2, 4, 6, 4, 4, 1]
1493;377;143;63;154,15;126,02;1,82;[3, 1, 1, 2, 2, 4, 6, 4, 4, 1]
1494;380;144;67;151,53;126,03;1,81;[3, 1, 1, 2, 2, 4, 6, 4, 4, 1]
1495;380;149;73;150,95;126,01;1,81;[0, 7, 7, 6, 3, 0, 0, 4, 5, 1]
1496;382;147;70;148,53;126,05;1,81;[3, 6, 1, 2, 2, 3, 5, 3, 6, 4]
1497;384;145;63;148,05;126,05;1,81;[3, 6, 1, 2, 4, 2, 2, 4, 5, 1]
1498;384;144;75;148,30;126,04;1,79;[0, 6, 5, 6, 0, 0, 5, 5, 4, 3]
1499;383;142;73;149,03;125,98;1,79;[6, 0, 5, 6, 0, 0, 7, 3, 2, 2]
1500;383;144;64;149,48;126,11;1,80;[3, 6, 1, 2, 4, 2, 2, 4, 5, 1]
1501;383;144;62;149,57;126,29;1,79;[5, 1, 1, 2, 2, 1, 0, 7, 0, 1]
1502;380;148;70;149,69;126,12;1,82;[3, 1, 1, 2, 2, 3, 1, 2, 7, 3]
1503;380;144;75;150,87;126,09;1,82;[5, 1, 1, 2, 2, 4, 2, 4, 5, 1]
1504;378;144;69;152,34;126,02;1,83;[5, 1, 1, 2, 2, 1, 0, 7, 0, 1]
1505;379;143;71;152,10;126,08;1,83;[6, 2, 1, 2, 1, 0, 7, 3, 2, 2]
1506;381;150;76;149,14;126,03;1,83;[0, 3, 6, 3, 7, 0, 5, 5, 5, 3]
1507;380;151;77;150,10;126,01;1,83;[1, 6, 1, 2, 4, 3, 2, 1, 7, 1]
1508;379;153;70;151,66;125,99;1,83;[5, 0, 4, 2, 2, 3, 0, 7, 4, 1]
1509;375;150;80;154,41;126,26;1,82;[1, 6, 1, 2, 4, 3, 2, 1, 7, 1]
1510;370;147;84;157,69;126,10;1,84;[4, 1, 6, 7, 7, 7, 3, 0, 2, 7]
1511;371;145;74;157,56;126,08;1,83;[0, 3, 6, 3, 7, 0, 5, 5, 5, 3]
1512;372;145;75;157,15;126,06;1,83;[0, 3, 6, 3, 7, 0, 5, 5, 5, 3]
1513;376;139;77;154,99;126,06;1,84;[3, 6, 1, 2, 4, 2, 2, 1, 5, 1]
1514;377;139;69;154,64;126,03;1,84;[3, 6, 1, 2, 3, 0, 2, 7, 4, 1]
1515;379;139;75;153,23;126,01;1,84;[0, 3, 6, 3, 7, 0, 5, 5, 5, 3]
1516;380;141;84;151,37;126,64;1,82;[2, 7, 1, 3, 5, 0, 5, 6, 5, 3]
1517;377;134;87;153,55;126,59;1,82;[3, 6, 1, 2, 4, 2, 5, 1, 0, 6]
1518;377;131;79;154,66;126,55;1,82;[4, 1, 6, 6, 0, 0, 7, 4, 6, 2]
1519;375;132;85;156,83;126,52;1,82;[3, 5, 1, 7, 2, 3, 7, 7, 7, 7]
1520;376;139;70;154,28;126,49;1,83;[6, 0, 1, 2, 2, 3, 0, 7, 4, 5]
1521;375;139;89;153,44;126,44;1,82;[3, 6, 1, 2, 2, 3, 2, 1, 4, 2]
1522;376;137;83;153,40;126,42;1,82;[3, 6, 1, 2, 2, 3, 2, 1, 4, 2]
1523;375;133;82;154,41;126,54;1,81;[5, 1, 1, 2, 2, 4, 2, 0, 5, 2]
1524;376;136;83;152,43;126,50;1,81;[3, 6, 1, 2, 2, 3, 2, 1, 4, 2]
1525;378;138;82;151,44;126,50;1,81;[3, 6, 1, 2, 2, 3, 2, 1, 4, 2]
1526;379;144;83;150,37;126,48;1,82;[3, 4, 1, 2, 3, 3, 2, 1, 3, 1]
1527;377;140;76;153,15;126,46;1,81;[4, 1, 6, 6, 0, 0, 7, 4, 6, 2]
1528;376;140;81;153,67;126,76;1,80;[4, 1, 6, 6, 0, 0, 7, 4, 6, 2]
1529;378;137;87;152,70;126,73;1,80;[3, 6, 1, 2, 4, 2, 5, 1, 0, 6]
1530;377;136;79;152,04;126,68;1,80;[2, 7, 1, 3, 3, 2, 6, 4, 5, 0]
1531;377;141;85;150,85;126,64;1,80;[0, 3, 6, 3, 7, 6, 6, 4, 2, 4]
1532;374;145;73;152,37;126,59;1,80;[0, 6, 5, 6, 0, 6, 2, 5, 2, 1]
1533;377;143;88;149,54;126,54;1,81;[3, 6, 1, 2, 2, 3, 1, 1, 4, 2]
1534;373;138;77;152,67;126,40;1,82;[4, 1, 5, 6, 7, 0, 6, 0, 4, 2]
1535;374;138;76;151,58;126,57;1,82;[4, 1, 5, 6, 7, 0, 6, 0, 4, 2]
1536;376;142;74;148,93;126,58;1,83;[7, 7, 6, 6, 3, 1, 7, 4, 6, 2]
1537;375;145;75;148,97;126,73;1,82;[5, 1, 1, 2, 2, 4, 2, 0, 5, 2]
1538;373;147;71;149,58;126,89;1,82;[1, 6, 7, 2, 4, 5, 6, 1, 5, 2]
1539;371;142;74;151,24;126,80;1,81;[6, 1, 6, 2, 2, 3, 7, 3, 6, 4]
1540;376;142;70;147,27;126,80;1,82;[6, 0, 1, 3, 2, 5, 5, 2, 7, 1]
1541;377;139;78;147,34;126,81;1,82;[6, 1, 6, 2, 2, 3, 7, 3, 6, 4]
1542;377;147;69;147,02;126,78;1,82;[6, 1, 6, 2, 2, 3, 7, 3, 6, 4]
1543;376;146;75;148,28;126,74;1,82;[6, 2, 1, 2, 1, 0, 7, 3, 2, 2]
1544;371;139;80;152,68;126,61;1,83;[6, 0, 6, 2, 4, 3, 3, 1, 2, 4]
1545;370;137;75;153,42;126,99;1,82;[7, 4, 7, 2, 3, 3, 2, 2, 1, 5]
1546;370;140;73;153,77;126,99;1,83;[6, 0, 1, 3, 2, 5, 5, 2, 7, 1]
1547;370;145;77;153,91;126,95;1,83;[7, 6, 5, 6, 0, 2, 4, 1, 0, 7]
1548;366;140;86;156,51;127,03;1,86;[3, 6, 1, 2, 4, 3, 2, 1, 3, 1]
1549;366;140;82;157,28;127,01;1,86;[5, 6, 6, 2, 2, 0, 0, 1, 3, 1]
1550;368;141;71;156,37;127,01;1,86;[3, 4, 1, 2, 3, 3, 2, 1, 3, 1]
1551;370;141;78;155,63;127,01;1,86;[3, 4, 1, 2, 3, 3, 2, 1, 3, 1]
1552;366;137;73;158,02;127,06;1,86;[3, 4, 1, 2, 3, 3, 2, 1, 3, 1]
1553;365;135;72;158,22;127,12;1,85;[3, 6, 1, 4, 4, 3, 2, 7, 4, 2]
1554;368;132;69;156,74;127,12;1,86;[3, 6, 1, 2, 4, 3, 2, 1, 3, 1]
1555;370;134;73;155,05;127,09;1,86;[3, 6, 1, 2, 3, 3, 2, 1, 3, 1]
1556;368;133;81;156,91;127,02;1,86;[3, 1, 1, 2, 2, 3, 2, 1, 4, 2]
1557;366;130;81;159,60;127,27;1,84;[3, 1, 1, 2, 2, 3, 2, 1, 4, 2]
1558;367;130;73;159,23;127,25;1,83;[3, 4, 1, 2, 3, 3, 2, 1, 3, 1]
1559;367;131;82;158,50;127,22;1,84;[3, 6, 1, 2, 2, 0, 3, 1, 4, 2]
1560;368;132;84;158,06;127,20;1,84;[3, 6, 1, 2, 2, 3, 6, 0, 6, 4]
1561;367;137;77;158,60;127,47;1,83;[5, 1, 6, 2, 4, 3, 0, 7, 4, 1]
1562;370;141;74;155,53;127,46;1,83;[3, 6, 1, 2, 2, 3, 1, 1, 4, 2]
1563;370;142;81;155,61;127,40;1,84;[3, 6, 1, 2, 3, 3, 2, 1, 2, 4]
1564;372;145;76;154,41;127,40;1,84;[3, 6, 1, 2, 2, 0, 3, 1, 4, 2]
1565;372;143;71;155,40;127,45;1,84;[0, 3, 6, 3, 7, 0, 5, 5, 5, 3]
1566;370;146;72;156,59;127,44;1,82;[3, 1, 1, 2, 2, 3, 1, 2, 7, 3]
1567;371;143;74;156,61;127,41;1,82;[2, 6, 2, 2, 2, 0, 2, 4, 5, 1]
1568;373;144;74;155,02;127,49;1,82;[3, 6, 1, 2, 4, 3, 2, 1, 4, 2]
1569;374;141;74;153,74;127,62;1,83;[2, 6, 2, 2, 2, 0, 2, 4, 5, 1]
1570;375;144;77;152,98;127,60;1,83;[0, 6, 5, 6, 0, 0, 5, 5, 4, 3]
1571;373;142;70;154,13;128,16;1,82;[5, 1, 6, 2, 4, 3, 0, 7, 4, 1]
1572;371;141;72;153,91;128,33;1,82;[3, 4, 1, 2, 2, 3, 2, 1, 3, 1]
1573;370;138;82;154,75;128,27;1,82;[6, 3, 5, 2, 2, 3, 1, 1, 4, 2]
1574;371;130;83;156,12;128,27;1,82;[6, 1, 6, 2, 4, 3, 2, 1, 4, 2]
1575;370;128;76;156,24;128,40;1,83;[3, 6, 1, 2, 2, 4, 2, 4, 5, 1]
1576;373;132;83;153,20;128,37;1,83;[6, 1, 6, 2, 4, 3, 2, 1, 4, 2]
1577;374;133;82;152,08;128,35;1,83;[3, 6, 1, 2, 2, 3, 2, 1, 4, 1]
