Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
146;3;100;0;2354,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
147;3;100;0;2370,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
148;3;100;0;2386,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
149;3;100;0;2401,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
150;3;100;0;2417,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
151;3;100;0;2433,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
152;3;100;0;2448,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
153;3;100;0;2464,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
154;3;100;0;2480,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
155;3;100;0;2495,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
156;3;100;0;2511,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
157;3;100;0;2527,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
158;3;100;0;2542,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
159;3;100;0;2558,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
160;3;100;0;2574,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
161;3;100;0;2589,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
162;3;100;0;2605,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
163;3;100;0;2621,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
164;3;100;0;2636,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
165;3;100;0;2652,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
166;3;100;0;2668,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
167;3;100;0;2683,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
168;3;100;0;2699,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
169;3;100;0;2715,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
170;3;100;0;2730,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
171;3;100;0;2746,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
172;3;100;0;2762,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
173;3;100;0;2777,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
174;3;100;0;2793,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
175;3;100;0;2809,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
176;3;100;0;2824,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
177;3;100;0;2840,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
178;3;100;0;2856,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
179;3;100;0;2871,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
180;3;100;0;2887,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
181;3;100;0;2903,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
182;3;100;0;2918,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
183;3;100;0;2934,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
184;3;100;0;2950,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
185;3;100;0;2965,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
186;3;100;0;2981,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
187;3;100;0;2997,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
188;3;100;0;3012,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
189;3;100;0;3028,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
190;3;100;0;3044,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
191;3;100;0;3059,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
192;3;100;0;3075,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
193;3;100;0;3091,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
194;3;100;0;3106,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
195;3;100;0;3122,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
196;3;100;0;3138,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
197;3;100;0;3153,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
198;3;100;0;3169,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
199;3;100;0;3185,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
200;3;100;0;3200,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
201;3;100;0;3216,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
